EURGTQ,20210311,9.178,9.24,9.178,9.24,0
EURHKD,20210311,9.2578,9.3035,9.248,9.2945,0
EURHNL,20210311,28.577,28.746,28.577,28.746,0
EURHRK,20210311,7.5756,7.5774,7.5656,7.5774,0
EURHTG,20210311,91.42,92,91.42,92,0
EURHUF,20210311,366.568,366.568,364.448,364.808,0
EURIDR,20210311,17112.91,17218.07,17097.65,17213.2,0
EURILS,20210311,3.948,3.9555,3.9424,3.9519,0
EURINR,20210311,86.6791,87.0809,86.5941,87.0356,0
EURIQD,20210311,1732.78,1743.44,1732.78,1743.44,0
EURISK,20210311,151.957,153.157,151.824,153.157,0
EURJMD,20210311,176.605,176.703,176.605,176.703,0
EURJOD,20210311,0.8385,0.8476,0.8382,0.843,0
EURJPY,20210311,129.251,130.122,129.251,130.067,0
EURKES,20210311,130.28,131.08,130.28,131.08,0
EURKHR,20210311,4816.6,4832.4,4816.6,4832.4,0
EURKRW,20210311,1355.1,1357.3,1349.8,1353.6,0
EURKWD,20210311,0.3598,0.3616,0.3598,0.3613,0
EURKYD,20210311,0.9902,0.9963,0.9902,0.9963,0
EURKZT,20210311,499.39,501.62,499.39,501.62,0
EURLAK,20210311,11128.3,11212.3,11128.3,11212.3,0
EURLBP,20210311,1795.7,1807.5,1794.1,1806.9,0
EURLKR,20210311,233.41,234.84,233.41,234.84,0
EURLSL,20210311,18.1953,18.1953,17.8585,17.8585,0
EURLYD,20210311,5.3595,5.3808,5.3595,5.3808,0
EURMAD,20210311,10.726,10.743,10.726,10.743,0
EURMDL,20210311,21.001,21.185,21.001,21.185,0
EURMKD,20210311,61.541,61.543,61.477,61.516,0
EURMMK,20210311,1675.095,1685.388,1675.095,1685.388,0
EURMOP,20210311,9.4998,9.5529,9.4998,9.5529,0
EURMUR,20210311,46.14,47.58,46.13,46.62,0
EURMVR,20210311,18.2842,18.4378,18.2842,18.4171,0
EURMWK,20210311,929.743,935.452,929.743,935.452,0
EURMXN,20210311,24.93,24.938,24.666,24.704,0
EURMYR,20210311,4.9012,4.9086,4.8959,4.9086,0
EURNAD,20210311,18.1953,18.1953,17.8585,17.8585,0
EURNGN,20210311,488.9,491.9,488.9,491.9,0
EURNIO,20210311,41.38,41.63,41.38,41.63,0
EURNOK,20210311,10.0507,10.1148,10.0298,10.076,0
EURNPR,20210311,138.586,138.919,138.586,138.919,0
EURNZD,20210311,1.6573,1.6604,1.6508,1.6574,0
EUROMR,20210311,0.4576,0.4601,0.4575,0.4599,0
EURPAB,20210311,1.1881,1.1954,1.1881,1.1954,0
EURPEN,20210311,4.3894,4.4152,4.3894,4.4152,0
EURPGK,20210311,4.2231,4.2231,4.2151,4.2151,0
EURPHP,20210311,57.716,57.932,57.712,57.893,0
EURPKR,20210311,186.663,187.746,186.663,187.746,0
EURPLN,20210311,4.5749,4.5863,4.5627,4.5792,0
EURPYG,20210311,7866.9,7886.5,7866.9,7886.5,0
EURQAR,20210311,4.3235,4.351,4.3235,4.351,0
EURRON,20210311,4.8849,4.8856,4.8804,4.8805,0
EURRSD,20210311,117.494,117.494,117.494,117.494,0
EURRUB,20210311,87.7104,88.3676,87.6236,87.9013,0
EURRWF,20210311,1180.33,1187.63,1180.33,1187.63,0
EURSAR,20210311,4.4677,4.4895,4.4676,4.4895,0
EURSCR,20210311,24.292,25.323,24.285,24.43,0
EURSEK,20210311,10.1107,10.1498,10.0979,10.1259,0
EURSGD,20210311,1.6026,1.6065,1.6003,1.6054,0
EURSOS,20210311,687,691.2,687,691.2,0
EURSVC,20210311,10.37,10.43,10.37,10.43,0
EURSZL,20210311,18.19,18.19,17.8531,17.8531,0
EURTHB,20210311,36.548,36.571,36.497,36.569,0
EURTND,20210311,3.2771,3.2956,3.2771,3.2956,0
EURTRY,20210311,8.9347,9.0153,8.8767,8.9453,0
EURTTD,20210311,8.0699,8.1195,8.0699,8.1195,0
EURTWD,20210311,33.671,33.671,33.658,33.658,0
EURTZS,20210311,2754.01,2770.94,2754.01,2770.94,0
EURUAH,20210311,32.9693,33.1826,32.9693,33.1826,0
EURUGX,20210311,4349,4381.7,4349,4381.7,0
EURUSD,20210311,1.1929,1.199,1.1916,1.1985,0
EURUYU,20210311,52.98,53.371,52.98,53.371,0
EURUZS,20210311,12487.97,12576.19,12487.97,12576.19,0
EURVND,20210311,27384,27552,27384,27552,0
EURYER,20210311,298.26,299.9,298.02,299.69,0
EURZAR,20210311,17.9465,17.996,17.7252,17.7526,0
FJDGBP,20210311,0.3512,0.3512,0.3499,0.3501,0
FJDUSD,20210311,0.4877,0.4898,0.485,0.4898,0
GBPAED,20210311,5.1306,5.1306,5.1305,5.1306,0
GBPALL,20210311,143.77,143.77,143.57,143.64,0
GBPARS,20210311,126.4015,127.0287,126.2856,126.976,0
GBPAUD,20210311,1.8006,1.8023,1.7923,1.7961,0
GBPBDT,20210311,117.47,118.19,117.32,118.19,0
GBPBGN,20210311,2.278,2.2806,2.2763,2.2763,0
GBPBHD,20210311,0.5221,0.5259,0.5219,0.5243,0
GBPBIF,20210311,2696.8,2713.2,2694.5,2713.2,0
GBPBMD,20210311,1.3966,1.4028,1.3955,1.4027,0
GBPBND,20210311,1.8667,1.8679,1.8648,1.8679,0
GBPBRL,20210311,7.8916,7.9149,7.7302,7.7416,0
GBPBWP,20210311,15.459,15.459,15.356,15.356,0
GBPCAD,20210311,1.7576,1.7594,1.7516,1.7534,0
GBPCHF,20210311,1.2954,1.2971,1.2889,1.2935,0
GBPCLP,20210311,1009.22,1011.28,997.36,997.99,0
GBPCNH,20210311,9.05,9.071,9.042,9.063,0
GBPCNY,20210311,9.051,9.071,9.043,9.071,0
